,Label
11395,0
11396,1
11397,0
11398,0
11399,0
11400,0
11401,0
11402,0
11403,0
11404,1
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,1
11412,1
11413,0
11414,0
11415,1
11416,1
11417,0
11418,0
11419,0
11420,0
11421,0
11422,0
11423,0
11424,0
11425,0
11426,0
11427,0
11428,1
11429,0
11430,0
11431,1
11432,1
11433,1
11434,1
11435,1
11436,0
11437,1
11438,1
11439,1
11440,0
11441,1
11442,0
11443,1
11444,1
11445,0
11446,0
11447,1
11448,0
11449,1
11450,1
11451,1
11452,0
11453,0
11454,0
11455,1
11456,1
11457,0
11458,1
11459,0
11460,0
11461,0
11462,0
11463,1
11464,0
11465,0
11466,0
11467,1
11468,0
11469,0
11470,0
11471,0
11472,0
11473,0
11474,0
11475,1
11476,1
11477,0
11478,0
11479,0
11480,1
11481,0
11482,0
11483,0
11484,0
11485,0
11486,0
11487,0
11488,1
11489,1
11490,0
11491,1
11492,1
11493,0
11494,0
11495,0
11496,1
11497,1
11498,0
11499,0
11500,0
11501,0
11502,0
11503,1
11504,0
11505,1
11506,1
11507,1
11508,0
11509,0
11510,0
11511,1
11512,0
11513,0
11514,0
11515,1
11516,1
11517,0
11518,0
11519,1
11520,1
11521,0
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,1
11529,0
11530,1
11531,1
11532,1
11533,0
11534,0
11535,0
11536,1
11537,0
11538,1
11539,0
11540,1
11541,0
11542,0
11543,1
11544,0
11545,0
11546,1
11547,0
11548,0
11549,0
11550,0
11551,0
11552,1
11553,0
11554,0
11555,0
11556,0
11557,0
11558,1
11559,0
11560,0
11561,0
11562,0
11563,1
11564,0
11565,1
11566,1
11567,0
11568,0
11569,1
11570,0
11571,0
11572,0
11573,1
11574,1
11575,1
11576,0
11577,1
11578,1
11579,1
11580,0
11581,0
11582,0
11583,1
11584,1
11585,0
11586,0
11587,1
11588,0
11589,0
11590,0
11591,0
11592,0
11593,1
11594,0
11595,1
11596,1
11597,1
11598,0
11599,0
11600,1
11601,1
11602,0
11603,1
11604,1
11605,0
11606,0
11607,1
11608,1
11609,0
11610,0
11611,0
11612,0
11613,1
11614,0
11615,0
11616,1
11617,1
11618,0
11619,0
11620,0
11621,0
11622,1
11623,0
11624,0
11625,0
11626,0
11627,0
11628,1
11629,0
11630,1
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,1
11638,1
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,1
11646,0
11647,0
11648,1
11649,0
11650,1
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,0
11658,0
11659,0
11660,0
11661,0
11662,1
11663,0
11664,0
11665,1
11666,0
11667,0
11668,0
11669,1
11670,0
11671,0
11672,0
11673,1
11674,1
11675,0
11676,0
11677,1
11678,1
11679,1
11680,1
11681,1
11682,0
11683,0
11684,1
11685,1
11686,1
11687,0
11688,0
11689,0
11690,0
11691,0
11692,0
11693,0
11694,0
11695,0
11696,1
11697,0
11698,1
11699,0
11700,0
11701,0
11702,0
11703,0
11704,1
11705,0
11706,1
11707,0
11708,1
11709,0
11710,0
11711,0
11712,0
11713,1
11714,0
11715,0
11716,0
11717,0
11718,0
11719,0
11720,0
11721,0
11722,1
11723,0
11724,1
11725,0
11726,0
11727,1
11728,0
11729,1
11730,1
11731,0
11732,0
11733,0
11734,1
11735,0
11736,0
11737,1
11738,0
11739,1
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,1
11747,0
11748,0
11749,0
11750,1
11751,1
11752,0
11753,1
11754,0
11755,0
11756,0
11757,0
11758,0
11759,0
11760,1
11761,0
11762,0
11763,1
11764,1
11765,0
11766,1
11767,1
11768,0
11769,0
11770,1
11771,0
11772,1
11773,0
11774,0
11775,0
11776,0
11777,0
11778,1
11779,1
11780,1
11781,0
11782,0
11783,1
11784,0
11785,0
11786,0
11787,0
11788,1
11789,0
11790,0
11791,1
11792,0
11793,0
11794,0
11795,0
11796,1
11797,1
11798,0
11799,1
11800,0
11801,1
11802,1
11803,1
11804,0
11805,1
11806,0
11807,0
11808,1
11809,0
11810,0
11811,0
11812,0
11813,1
11814,1
11815,0
11816,0
11817,1
11818,0
11819,0
11820,0
11821,1
11822,0
11823,1
11824,0
11825,1
11826,0
11827,1
11828,0
11829,0
11830,0
11831,0
11832,1
11833,0
11834,0
11835,0
11836,0
11837,0
11838,0
11839,0
11840,0
11841,1
11842,1
11843,0
11844,0
11845,0
11846,0
11847,0
11848,0
11849,1
11850,0
11851,0
11852,0
11853,0
11854,1
11855,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,1
11862,1
11863,1
11864,1
11865,1
11866,1
11867,1
11868,0
11869,0
11870,1
11871,0
11872,0
11873,0
11874,0
11875,0
11876,0
11877,1
11878,0
11879,0
11880,0
11881,0
11882,0
11883,1
11884,1
11885,1
11886,0
11887,0
11888,0
11889,0
11890,0
11891,1
11892,0
11893,1
11894,0
11895,1
11896,0
11897,1
11898,1
11899,0
11900,1
11901,0
11902,1
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11909,1
11910,1
11911,1
11912,0
11913,0
11914,0
11915,1
